id,latitude,longitude,thumb_original_url,country,sequence,captured_at,lon_bin,lat_bin,cell,land_cover,road_index,drive_side,climate,soil,dist_sea,region,sub-region,city,unique_city,unique_sub-region,unique_region,unique_country,quadtree_10_1000,creator_username,creator_id
187305276586931,-33.29825388921,-66.273389855788,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9o5aKwmhtFJ2d5JYwu7cDMfTdD-Sr639UHGx_7NKXWCZR33761srTK-X1D7dQG8iLFBjOadMkJkITEtnTc5Dzi9KaSA74Ttrkq_OXnI8O2hDdYSrlkkgCoYMHDg9UxHxp4Nw_TvpySEcssJuYdZQ?ccb=10-5&oh=00_AfDScgqO0n_vPLeKEfK3oRoTbHKSAEeLV2VkZbnCICmC0w&oe=650F4E1B&_nc_sid=201bca,AR,fa_uj9ZcTS-nJr_vl6mv3w,1521140916000,30,15,"(30, 15)",4,3.278787851,0,7,11,0.9999513812828988,San Luis,,San Luis,San Luis_NaN_San Luis_AR,,San Luis_AR,AR,52,kaartcam,111480967750226.0
305827114342295,52.459787054285,61.755532270486,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_-2M-2Wza4qWEFL19fUFKPP3SYUaGinU5-x7XEK0rO-AdOihTNsoG6CYTtzTI8zHM-74QcxK-OIs0uBYlOGkvQCPI9pEnSvQmgYVUm-fdE-mp3zRYIsiP8FsGg-iRKHI5ceMSoe6CliBgeahYMbA?ccb=10-5&oh=00_AfCoPawFXHBXZeRF6KSIbDY25oT7UVPXBd97jGalcreBDA&oe=650F5826&_nc_sid=201bca,KZ,98rw1lo7znhc6luf81rmh1,1571230738526,66,79,"(66, 79)",8,2.88312459,0,7,5,0.9999999638043592,Qostanay,,Ordzhonikidze,Ordzhonikidze_NaN_Qostanay_KZ,,Qostanay_KZ,KZ,11027,vik1607,111082464456749.0
395954045430957,44.73571129869019,-88.79841000974785,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8zvmkVOx6g2m9Hkpq07szy0jiRw2kNFovWECMr0AAwEhp_YPnpTYGRP49letcQVpj_ayt2zy8tLCxP3GMsOToiE0WxL-PWs2WjzbysmeOketOOsCPw4EdGJHL97cOv6UVNMoGTX5vqkoP1w4PurQ?ccb=10-5&oh=00_AfC_1CVFACio9oBTpkmK29H2nX_QBwnouZH04UdH_oHm7w&oe=650F632E&_nc_sid=201bca,US,knjHDrNZ6Ie4uPdbvtK17h,1631571839672,24,73,"(24, 73)",2,5.733500481,0,26,3,0.999999978818685,Wisconsin,Waupaca County,Marion,Marion_Waupaca County_Wisconsin_US,Waupaca County_Wisconsin_US,Wisconsin_US,US,3203,Hrd2RchMe,100447312395990.0
314917940043256,45.328528361834,11.002405751393,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_Y3I7f7KTLLocS5469aaVPOstndfR5r-CGGq2qiA5t-HTfRa9Jk6aStGRoSiEEA4ByHePGPjqBRqSUQkz39gBZkyA1Uwy3vqVrm2-ojaLetd1foYBvheQi3oEhgr0tAUGO7cJvMwHB8PwCSq1hdjo?ccb=10-5&oh=00_AfCKljFvND39QP_aUGLuniGvpwe-hr4LsfIyat8_z44QSQ&oe=650EFB51&_nc_sid=201bca,IT,dfqcqv5y8zhhw83yse1lmi,1443888605240,52,74,"(52, 74)",2,4.515294552,0,14,9,0.7688467079914604,Veneto,Provincia di Verona,Buttapietra,Buttapietra_Provincia di Verona_Veneto_IT,Provincia di Verona_Veneto_IT,Veneto_IT,IT,8361,lucamenini,103904641847332.0
1250764435343854,-13.128483316113025,13.767679295233924,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9mF0TPytWJOs40nZkX5vH0Cosp19S_gpt-pVg9Tx7mhFR9WZ6eV5PC0DS3ud6Yh7lEByeAFGj33islnLV32vcxSB6OWPi0MMQq9sUXpNh1Do01h-iS55Sk4Th_tzDgQlcjFWMNmIMFIE5-Q9YeSw?ccb=10-5&oh=00_AfATVB4wBSfobqQlobdDUB_cUhK-5PGTUDauNwjavQHMHQ&oe=650F8DFF&_nc_sid=201bca,AO,C6NmRxpe3EQ4dFnWlSgr2P,1613403381236,53,30,"(53, 30)",3,,0,3,11,0.6174787174090771,Benguela,,Benguela,Benguela_NaN_Benguela_AO,,Benguela_AO,AO,1454,viatorsuperum,104652238539740.0
2913388108979915,8.7400903023146,15.88345321616,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9qMwKPlxegJk8k2RGFBybwtF45DmpBWHb5doCHaKdam71jc4rL3EREkBOVJQDR6fLaV-z5H1rZC6EIh7iv3Gy60pIxCHH-NS2aDGG1KEAUJ3jvbiM5uqZwPlV0cW0YbOekoc8tCbi0b_KWKAl0_w?ccb=10-5&oh=00_AfA-198QfAJhoIy3-wtBuaHEMrfnxV3Ug9PqomfeR5oTvw&oe=650F1A8E&_nc_sid=201bca,TD,m4vefc36cy4eetkv1ujbto,1543740932136,53,47,"(53, 47)",5,2.612500191,0,3,9,0.9999999497971384,Logone Occidental,,Moundou,Moundou_NaN_Logone Occidental_TD,,Logone Occidental_TD,TD,1602,peltiern,101519632094316.0
213846010281980,-23.747605423606,22.856617626382,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8_x1HWIIeASStVObgcRbxo8OQdFPcnc89xfuDuXje2dCKp14JMIXwEhQqsjVoS-zlS8zmtiV7BIU9_zbupHgrAwMNrZ-kRScTSGdq0ojsG1dvFSvkx-K5YpbOdnz6zDvXWZGZTjPcXWOgJZen55A?ccb=10-5&oh=00_AfCrrImYq6x3ZGTc4pg9lg05z5iIms9cyi8ak0KQ1Yo8aQ&oe=650F56A1&_nc_sid=201bca,BW,TmiHQj9tSJiKimsw8b4idw,1555422126224,55,23,"(55, 23)",3,3.82333827,1,6,13,0.999999621407295,Kgalagadi,,Kang,Kang_NaN_Kgalagadi_BW,,Kgalagadi_BW,BW,842,elphix,109403571291687.0
3068122243505990,34.81888606056006,10.150264718238532,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_urdDfKtJbCyW2uA2fkfGKliBH0_9DPApR7YKwwGdf6y56Cfp5EHixXVr-WUZomryly_I7bNwlS79g7rsjXzyaVBxpqX42d5MJgfh7jnZUnqM4Sf_hgMOnOehReVig_eMWu48MT1NIKqnApRMZyEQ?ccb=10-5&oh=00_AfDS1Ufk2K39cTntlrJTLJcSAr3QaKnr2lsvkjgg-RuMZQ&oe=650F704C&_nc_sid=201bca,TN,cixgSNePHqmh1Iu3yDEszw,1640788614224,52,66,"(52, 66)",2,3.679591656,0,4,11,0.4233838419767791,Safaqis,,Bi'r `Ali Bin Khalifah,Bi'r `Ali Bin Khalifah_NaN_Safaqis_TN,,Safaqis_TN,TN,6338,abdessalem1,106075371631676.0
513715216661037,37.228132618392,-75.970833738261,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An95kOBQYxnz2OANPyraXoMC2KJ_oIaLlIrMxgm_jMXpo6U8Xf_uHinMoDLv56nawiqH3N5ZDEQkhKolKs71nTY1sa0bMYn0_ryQcZ7D1vDaCT0wYLYlRdfNWn9-NEjh21GfEoFcg6YyXlZcrmNr5o4?ccb=10-5&oh=00_AfDqYdGvw2FaHFxTPie-TeSJusGBtNQ6pm3XzPYCxIM21w&oe=650EE931&_nc_sid=201bca,US,y6fRrQzEqKX3wV9LAa2KMA,1426690626000,28,68,"(28, 68)",2,5.733500481,0,14,10,0.0155412029977808,Virginia,Northampton County,Cape Charles,Cape Charles_Northampton County_Virginia_US,Northampton County_Virginia_US,Virginia_US,US,4086,rps333,103097205262536.0
628840984738773,45.767216138102,-107.90617392249,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8Bh_B-GO-pHP5muJW-YZRoTMtO4ETrW6hgpkJwOTAG9oYmvAIbiWsMLMQInW3HQu8ukDEBdsssIS6MZ5noz-NmeClc60yI5cfElyDcQcIEDI-IsL68QuNBW8GqOUJaOkSk7q22l2__qsisqabUhE0?ccb=10-5&oh=00_AfDPHuChAJMXuvKVmrf6kqu9IE_hmqpc4lMJ6P5H1u-dNA&oe=650F1C7A&_nc_sid=201bca,US,ouah65hvg5eynw3huxpend,1469822648464,19,74,"(19, 74)",3,5.733500481,0,7,9,0.9999999999086664,Montana,Big Horn County,Hardin,Hardin_Big Horn County_Montana_US,Big Horn County_Montana_US,Montana_US,US,5276,bundlegut,109989907895619.0
114221900721815,-7.7212295227628,-78.009074739402,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_3_pXYXqHU37ocgFmm-2aHax26KmdD-3NhNpLk7zrqp1epkcrrRF3452CyAHTIeVeGmbZK2REEyA2I3vznkA8TKNqBWOp0Urovpbh6kwrU5amsTEjpZqKWQEiBsWnawjlafQiewNj9Lx8B8jGU8A?ccb=10-5&oh=00_AfCuKlu_o-gP0uuqsyzjqamrnvVOwy5oh5IVyti7y5rUiA&oe=650F376E&_nc_sid=201bca,PE,So2-vIpMScCO_7TKGeoLlQ,1536958292700,27,34,"(27, 34)",2,3.046864986,0,12,3,0.8587197476010326,La Libertad,Sanchez Carrion,Marcabal,Marcabal_Sanchez Carrion_La Libertad_PE,Sanchez Carrion_La Libertad_PE,La Libertad_PE,PE,507,nomadmapper,102690031975613.0
286455119846349,53.832720105372,-0.62812088786273,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8u0WfEKOz_MFl5ticoZZzOu2mc6TSMuGvP0tQ-UCIPGJhH5YxaPp36GrSDKf1iDOslWLyca7ritb27NESmA-cWSlyj2G-yT-HyfN2TI-ksIAPmqrivt-AeZ-FEDSkXrJRTJwxlPgviIw-Resmldg?ccb=10-5&oh=00_AfCtcWHSdPWoAoJM7HYTdJh7PqALCwvCWCf25buuLL5nTQ&oe=650F27F3&_nc_sid=201bca,GB,Mv2Cjvb_CyR7YBn1j2Rtig,1539971064000,49,80,"(49, 80)",2,5.107717991,0,15,9,0.1042737903785473,England,East Riding of Yorkshire,Hotham,Hotham_East Riding of Yorkshire_England_GB,East Riding of Yorkshire_England_GB,England_GB,GB,5866,lamaar639,107084191528408.0
756199385058776,-27.200722177477,149.22591666513,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9ItVYpwUoUK-xICwMxm382owAtpvc8k0sMM6oo8rCoJqlxaZybcyLfEZXO3JxrMxeT07UGf_r5YUb-WderlWHabv6oHZvSlxVcJTT9kdiyiyS3pz4X6oVvMYAJCEELNGKatC6W2yWOJxU0zhkSas4?ccb=10-5&oh=00_AfCrNX697qCbEwGvC5yTmnfgcRF7i-Z5S71K_uWqxkVNbA&oe=650F42F1&_nc_sid=201bca,AU,zFOwKcXYSNIHldwj6TKDNw,1530697437000,90,20,"(90, 20)",4,4.8137784,1,6,12,0.998862791556047,Queensland,Maranoa,Roma,Roma_Maranoa_Queensland_AU,Maranoa_Queensland_AU,Queensland_AU,AU,1413,bob3bob3,102850585292065.0
297432528707327,41.534752614356,75.91961392345,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-uRa8POJ9R_3oSuexkaZxRDJ6AyMLmUnu6wMy2jrlmTF8s1JPmo7-aGzKNG6czP5HcYd_sjOWgpbaFr4PmX2JZQvZkmDRWkiWjA0Lv_Z16_OBeiwrPoP9-USE5ndtQEp27ww2aCb4_VnFEQtoVkjQ?ccb=10-5&oh=00_AfCyV3uBR7bsT7pRkUYWtDwqU6R6FJL_YO7p2_emTkbbCQ&oe=650F501F&_nc_sid=201bca,KG,HEVN_X3gvU4jkTOwkqbzlw,1556461920000,70,71,"(70, 71)",3,2.650644302,0,7,5,0.9999969120569489,Naryn,,Naryn,Naryn_NaN_Naryn_KG,,Naryn_KG,KG,7401,isoipsa,101367685443288.0
152423503562027,27.941283622054,34.358904320458,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An86O5QQ6cjlnpUbk8l9YiJf6plpT2r4iAfvYSQWTBc4zj1U8_CLO1d7jAlBbRylw9FfyB-J5KUlaeOAfJYJ-zEq5ZGWg1GBDLFFI1E15xOzsS1LK2-JKQWtb3RgyyROZ_4WnCfeWW51uFgG4BRlhw?ccb=10-5&oh=00_AfCbWLqwTn3RhG6T6GZ_eq_nSqtJaL9GJgKPYnjBVSEElw&oe=650F6C54&_nc_sid=201bca,EG,nabh0c5mevevoqa9e0w7x9,1601007869844,58,61,"(58, 61)",9,3.949494839,0,4,14,0.0059500555534682,South Sinai,,Sharm el-Sheikh,Sharm el-Sheikh_NaN_South Sinai_EG,,South Sinai_EG,EG,5994,bezdna84,105534078353808.0
1322134914834673,62.123754921535,133.0239067507,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8fHNY1KJmm84vpuYAUkK5efDL0ijTUY9mfJe0a3HiUZoRFXs53u18UyTZAX859uDtXnysXsMkzyRkobK4QA413PGbIFnM14am-tLCix7_4J19V0_cJw4L5fSO350N5JfrRMgWPJ6lFxDwslgENOA?ccb=10-5&oh=00_AfAo187EU-SQ6c8amipE9lw_F4c9Dntxcw-umJcTt8dBwA&oe=650F132F&_nc_sid=201bca,RU,-FHNZvci-pSTJT6NRzPeCA,1435314836000,86,86,"(86, 86)",4,2.896594048,0,28,11,0.9999893816716108,Sakha,,Ytyk-Kyuyel',Ytyk-Kyuyel'_NaN_Sakha_RU,,Sakha_RU,RU,11398,iovan,101605108752094.0
1033529123845443,43.75473337171,6.1313107969737,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-HWPdlJqGeOVXq5edjKlA0UiRPe8RvgjMMOX8YgFPnTaO6tUndHwkzbFzGft5-Yb2s-Jg19bGODt5reWhnq4AKmcG4F_GkaHribEw8x807XpBmn_vfd2TWnyP3NWkkMfcKK17XHJKPWduOtYWLqw?ccb=10-5&oh=00_AfChVIvrRC3JTIAl4MhFGvIaekoYdhqz7D1laP28xc69ww&oe=650F33C8&_nc_sid=201bca,FR,uvVS3BmVeLiwlUsNB6dMwQ,1525264106122,50,73,"(50, 73)",4,6.04993391,0,8,9,0.5641459498509861,Provence-Alpes-Cote d'Azur,Departement des Alpes-de-Haute-Provence,Riez,Riez_Departement des Alpes-de-Haute-Provence_Provence-Alpes-Cote d'Azur_FR,Departement des Alpes-de-Haute-Provence_Provence-Alpes-Cote d'Azur_FR,Provence-Alpes-Cote d'Azur_FR,FR,6734,phjarry,102882745288396.0
4279718675372142,-5.035047062932,28.786609444727,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9voREcJT6G4NgCRgsPudmpu3c8HyFf3_gEmbJuztBaj9lLCA9SXq5V1Bc1-8aXC1io_PhG-EhyljWi6ORNgzHn6dN1Z0d0eyMYOOxNOViSQDr-VFY3hr-Uppm3v3SzWmWSSEZxS3CXAvroj9Lk7Q?ccb=10-5&oh=00_AfDtAUynZAifCFh7nX_DVz58E1L-SwnjT-pgTXoc4YWOog&oe=650F195C&_nc_sid=201bca,TZ,7kssmMxrHN1RlNdvzBnz2A,1519557614784,57,36,"(57, 36)",5,3.48600626,0,3,10,0.9999999999831924,Kigoma,,Kigoma,Kigoma_NaN_Kigoma_TZ,,Kigoma_TZ,TZ,1477,fidelekindeke,110029211230104.0
1096293657520757,-12.127066299375,27.657921000317,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_OS_eXfDgl4h9naKD6t_xhjHvzYqIN9PMtgnVRNHbvxUpnbRVv1tTE2wCFa_h-vujPSuKJ3jw_38O3UaIxG39i5bYDFkDFjWI2o_C91KxNxQPYj8dnxKXfq9ZCLb4liRUKAa8-_OU7KWltgWin3g?ccb=10-5&oh=00_AfC51KwEumXsWPNESMLEVnnmsZq543rbcVZ8nwyR3d7I_Q&oe=650F2DC5&_nc_sid=201bca,ZM,5qffd2uo221nlp9xmjlcnu,1531836222724,56,31,"(56, 31)",5,3.632634878,1,11,1,0.9999999998066004,Copperbelt,,Chililabombwe,Chililabombwe_NaN_Copperbelt_ZM,,Copperbelt_ZM,ZM,1466,pmbuya,105190705053681.0
800659910585665,14.7138575159,101.42584370115,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-Y2JBdDBI8mN1HZVu_cb_9tQgIek_HyLxNSI2eIPFRstn7RrvY3G4KloEt3Y2OsYssnaGFR8LgFwuyl1YC1TWN5l68MM8S2Vh8KVa74QFDu0iW3AdfF7At3iBczmMDnBXZW6cAMpMzeY1OdxCkWQ?ccb=10-5&oh=00_AfCUqAdwcbVf2SbwYhjgOpZZIgxKBMtou5tn8Yy3uyNR3w&oe=650F580B&_nc_sid=201bca,TH,srK30F6KsskwKcCPZtZLrA,1549129086000,77,51,"(77, 51)",2,4.260851383,1,3,3,0.8986501229917645,Nakhon Ratchasima,,Pak Chong,Pak Chong_NaN_Nakhon Ratchasima_TH,,Nakhon Ratchasima_TH,TH,7481,mishari,102957688610227.0
297298742061726,43.493255621974,-111.47197107206,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-bHQCSx3AgkRs3J1E-Mp2PyrrjMmILBr5jmdQ9LF-p96p_yiXj4zI-RYCuR8cXM1edUtUI09GOHlxbd2UEfErzEfYIDLoFl-p3PCDL6MJd-AVpXMmO4cjn_sYIebDBmuHUWjmOGlkL1EVY5-Tn1w?ccb=10-5&oh=00_AfB6xSMKVaM9VjikGhIpZYh0qfI85VeIBKcocPp52azY8A&oe=650EFD3A&_nc_sid=201bca,US,lh6tunuq5pmqmu16jrndol,1466816324994,18,72,"(18, 72)",3,5.733500481,0,26,9,0.9999999947366616,Idaho,Teton County,Victor,Victor_Teton County_Idaho_US,Teton County_Idaho_US,Idaho_US,US,2810,nigelramsay,106994391533330.0
1465691803767598,61.328599660425,73.408989606161,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_03we_1XVfuKqXhBx4Y0ixxhtvaQBIq7hYh7lfXucAe3zzLVBBKuthJz6gsdfJlRCkZEaaotrm9owGq8IogzE6jFFOdBw1BVDMaQo37JZwcaRie-DUWfZ7hn9xpJBACj5jgQJjc-kdaquyKLwy2g?ccb=10-5&oh=00_AfDcSI7FbeCc4xVgZIXp4fx1iK3GJinI_CgxVmpDTM-uHg&oe=650F11F5&_nc_sid=201bca,RU,1mt29pm4ajjuwjm7cl2anu,1442684463771,69,86,"(69, 86)",6,2.896594048,0,27,9,0.9957787940205556,Khanty-Mansiyskiy Avtonomnyy Okrug,,Surgut,Surgut_NaN_Khanty-Mansiyskiy Avtonomnyy Okrug_RU,,Khanty-Mansiyskiy Avtonomnyy Okrug_RU,RU,11188,romansl,103610275210552.0
293984755531177,-22.726195138578,-48.594535691375,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-n5bMo1UXGiP5OSQUkGcpZtprQZ-nCAjYpFqba7XL2s5XWjDqYvYAgWHOfY96lrdCuZrUk-t5yYU7rO9mDsA6kmG9JZJ-jvP00pLdq-Cia2yH0ecCBp8jFkQEGbf66DLZCV5hZX2wCBDDhn7rXyF0?ccb=10-5&oh=00_AfBkmKqJWoMPIwhFw-kC2AWgsKQsvP2jbpmFr4WGKLxvZQ&oe=650F0413&_nc_sid=201bca,BR,8svaG0FpwU4XCKftA5LgUg,1500038945089,35,23,"(35, 23)",2,3.115480423,0,14,13,0.966956175553108,Sao Paulo,Sao Manuel,Sao Manuel,Sao Manuel_Sao Manuel_Sao Paulo_BR,Sao Manuel_Sao Paulo_BR,Sao Paulo_BR,BR,294,roadroid,111336221091714.0
2787439508175779,1.8425529893224,32.029964517257,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8PclJmWHcCrvUtGjIe99lA0CqZutC3-TifhoiiiLXtvDSxFeZu_A2_z1XEEZ94Nzv66ymKlbsxSYE2aMFc-snlBAvr5e3LPYXGMpT9MVfZySJ-w8Pu6cPNOlMawppLdsipRhyLyed5is-n63WHHA?ccb=10-5&oh=00_AfCyqNzzc-YDEG1BC4MpYaYF8wOakclWPObjal0w9z_OrQ&oe=650F0744&_nc_sid=201bca,UG,J43yGA--dCCWdqw_Xdy6ZQ,1492435660000,58,42,"(58, 42)",2,3.390264511,1,3,3,0.9999999994447166,Western Region,Kiryandongo District,Kiryandongo,Kiryandongo_Kiryandongo District_Western Region_UG,Kiryandongo District_Western Region_UG,Western Region_UG,UG,1557,juweni,103130545263889.0
253141679929376,41.869115323219,35.06157235156,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An94ABtNST-YjOK1u_Ic1fehiSsunwKMagec2J3NJvEfTLIA07NIqbGCUQpbLC-hXNJnNRTy_LXSUDZMb-62zgOzsJW83ZxjgMJzwFBlF0dkGpQ79-j6sG7ylKXwDJhRQFSe1O9EqqZDEryAycpf3g?ccb=10-5&oh=00_AfCYa8tEcJczMptKKA0RB4_hbk8ACeeiBQ1Xb283KNxeAw&oe=650F4188&_nc_sid=201bca,TR,pn0826031dmjlciyo72ypb,1567684360901,59,71,"(59, 71)",2,5.040189266,0,14,9,0.0569652004099009,Sinop,,Kabali,Kabali_NaN_Sinop_TR,,Sinop_TR,TR,7237,ozkanilyasaksu,106154328289333.0
232339485325416,63.222948045908,9.7889364863331,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-XNOn-bkW5O8dbP9s8tZGF0OdJhMABsdFEUe1m0VOi_Kat-DefyGteVPsoixyUUf2-Jr9VAQR8_EGg5_gimHHU-KQwsU3Ap5_fTYBmN7gT5Du8lWFe783WgoVWTLsZ5Qy4Mu6PiexXma1M6wEUIw?ccb=10-5&oh=00_AfCqsYpUk0EK1KqU000h-vyotQZbF09r7fT9k5o3k0Hlvw&oe=650F5190&_nc_sid=201bca,NO,pvpp4pkj94hr1z0vthc0vp,1596290412806,51,87,"(51, 87)",2,4.262337685,0,27,12,0.1893042641282077,Sor-Trondelag,Orkdal,Orkanger,Orkanger_Orkdal_Sor-Trondelag_NO,Orkdal_Sor-Trondelag_NO,Sor-Trondelag_NO,NO,11196,pbb,107362354829761.0
3761701870550838,-7.7189859999494,109.91782000009,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9P1IX3l816Oc7aItiCpLnXUxIFWEoRF3ERIVyPXLCGJPzL552_U6bj39Cb0H-al9WM9U5Fngfe-kVxMq4a351npEC-AMh1eVgkZ0KmlrxL_67SCgorgW0UG0BMYnmVsrcOO7d_KdXsA0_h8OgpuA?ccb=10-5&oh=00_AfA30zxKNFyxnOONQet701-cLwBNmhNpYJkv2mi_rZ5W8A&oe=650EFF3E&_nc_sid=201bca,ID,euzpe7brlqg4a85fd2zrg2,1449499228000,79,34,"(79, 34)",2,4.10051918,1,2,9,0.1201524412384103,Central Java,,Kutoarjo,Kutoarjo_NaN_Central Java_ID,,Central Java_ID,ID,1682,roadroid,111336221091714.0
253981753140342,-26.116640447766,32.40025557064,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_JpWWck8ncL7PT1ISb7Nz1JOMVnzpzdduHf6a7sXA8j2ZyzWTPFze-BAJ8VTnDfaim11pdxdMAeYtXSI52-muZI-ceaoc1jhWkKba1_QTv1yc7kY3mmfIRkHoI3Fz-hMESxihNhm8yNo0KexnanK4?ccb=10-5&oh=00_AfBXDYtO9nYl47-j9LBG-AQfKvqNPFKimTp2Heo-mbBTJQ&oe=650F5C89&_nc_sid=201bca,MZ,2flkg66piq2mmy3mjsmir7,1584008928554,58,21,"(58, 21)",5,2.473421574,1,3,12,0.2759260911956833,Maputo,,Matola,Matola_NaN_Maputo_MZ,,Maputo_MZ,MZ,911,idelsonmindo,106089334962842.0
300543051676026,46.172176202295,-113.24856561368,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_ZUAvc-C6Sbi2GK6ORSCz1fYgvuv4Se1Q6SvYhAfiPBniUghBZBkhKVcSBs_JLiDfctsshI5kKuxMQgi6midCYhyjdd2gL5m2wFS993VXghXnfW4R7KApN-lUJTq_-SXQ3POtY8d6dFKMsKioKh3c?ccb=10-5&oh=00_AfCTdhFQJ8P73VUOhSMt5ighK08jF_DyWaVOzdAUdk7Ypw&oe=650F096E&_nc_sid=201bca,US,eNfRUn9PxXH3O5Bm4qlCjQ,1473982889661,17,74,"(17, 74)",8,5.733500481,0,27,9,0.9999994242927916,Montana,Granite County,Philipsburg,Philipsburg_Granite County_Montana_US,Granite County_Montana_US,Montana_US,US,5183,chrisbeddow,105867468318294.0
759372761410244,3.3263469941787,101.74894400183,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-5ycZns0YKijKWG5WzS3vIZOPVQLLjQYzbd8dj9tWX0H1i3iZldh-gQZBU49ciAC1NpQA_yll__WliGxHvS0i_DSkEqW42hPDY7TSJUv6IyZBEhL81Aov4qAYSlxzGj9-9RnkOttBrCSirLPuHnQ?ccb=10-5&oh=00_AfDF4BZ77E_T2O9UDaJkMzCkzE4dNEgOUv0GvdFv9lWwpA&oe=650F1088&_nc_sid=201bca,MY,pmgqarv10c4xcfhdyxqumg,1432318637000,77,43,"(77, 43)",4,5.288084984,1,1,10,0.4895101605062865,Pahang,,"Kampung Bukit Tinggi, Bentong","Kampung Bukit Tinggi, Bentong_NaN_Pahang_MY",,Pahang_MY,MY,1787,roadroid,111336221091714.0
1647379135458706,17.16212333046,73.353827897761,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8XhSV_oAQAXRu8nS9eNTFpDa10IxzfBNjL5zosz-n85AauVmgt2QD0vB4QH9o37hHgvcVG97y_qxqo3rFq3RpKwMIY_IhITdzjnHW0h5yvztUrDFQVBwTklzst7WU5YJC7qXA68FLNb3mZanv-ZQ?ccb=10-5&oh=00_AfBnM7Bd41pt0fXhnyMnVNeUho-w-mCTWEDz0XFC3zXnVg&oe=650F37D9&_nc_sid=201bca,IN,G_jXJWGUF_OdQt4g4xWyiQ,1524371185772,69,53,"(69, 53)",2,4.311433792,1,2,9,0.1168503626382076,Maharashtra,Ratnagiri,Ratnagiri,Ratnagiri_Ratnagiri_Maharashtra_IN,Ratnagiri_Maharashtra_IN,Maharashtra_IN,IN,6046,abhyankar,101247988788700.0
784684949103749,35.223907946967,-82.105529909798,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-0EGn67Pj47oay5Q4n2qRA3sfDPeHrmy0kbkVLeml5FHK4CSpqehS7bLDxEfkZXAOpgi1CLEm0qX53uaX3BEZT98TiKIgkTHY85vG27BK02H3t_Ekvw_L2_zM-agQwrtMiD9ViYsvxkr6XLxgbzA?ccb=10-5&oh=00_AfC9T0G8kgEe8gX9cFXyCSb1TNugdEdf0sAQCnDdyIO66A&oe=650F3D9C&_nc_sid=201bca,US,z5yw9evj1wv9i52evb6a9a,1543101523077,26,66,"(26, 66)",2,5.733500481,0,14,10,0.9972477741914824,North Carolina,Polk County,Columbus,Columbus_Polk County_North Carolina_US,Polk County_North Carolina_US,North Carolina_US,US,3727,i_drive_alot,102906488619862.0
511859313319639,44.071696697473,76.051683982477,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-nJ9J5wL5KMeZy4iEYSF9oSVNEDKw0XLGlSDUcdLDhK3KBcUAdgakYHQmdCgyoLoezqYaGryohWPDODNPL7dkUkpSO74LzdbjvTCTE3tk7CI4G8504tzdASWy1TLG6-kwIsDvl8MElmc7-e6NkZAg?ccb=10-5&oh=00_AfAUTRUXHG1-qQ8Ac0EjsXDZz2BLP8Z1Ko37PhWyj35UmQ&oe=650F4109&_nc_sid=201bca,KZ,UZmw275gQw63j8EYX2v6Gw,1539924960640,70,73,"(70, 73)",3,2.88312459,0,7,5,0.999983269699676,Almaty Oblysy,,Bakanas,Bakanas_NaN_Almaty Oblysy_KZ,,Almaty Oblysy_KZ,KZ,7417,jacquesbure,105905991648620.0
